player_id,source,geo,deposit_date,deposit_num,amount,is_ftd,days_since_ftd
P0006782,Facebook,IN,2024-01-10,1,17.36,1,0
P0035139,Native_Ads,IN,2024-02-20,1,12.25,1,0
P0035139,Native_Ads,IN,2024-02-21,2,11.92,0,1
P0035139,Native_Ads,IN,2024-02-24,3,9.98,0,4
P0115427,Affiliate_SEO,BR,2024-06-08,1,34.25,1,0
P0066695,Facebook,DE,2024-04-04,1,73.66,1,0
P0119708,Affiliate_SEO,CA,2024-06-12,1,52.18,1,0
P0122188,Affiliate_SEO,PL,2024-06-20,1,78.92,1,0
P0010672,Google_Search,IN,2024-01-18,1,25.14,1,0
P0082750,Native_Ads,PL,2024-04-23,1,37.35,1,0
P0082750,Native_Ads,PL,2024-05-01,2,57.86,0,8
P0011405,Affiliate_SEO,DE,2024-01-22,1,73.6,1,0
P0057983,Affiliate_SEO,DE,2024-03-25,1,70.82,1,0
P0073120,Google_Search,NG,2024-04-14,1,14.69,1,0
P0108630,Facebook,BR,2024-05-29,1,40.75,1,0
P0108630,Facebook,BR,2024-06-25,2,46.69,0,27
P0005353,Google_Search,CA,2024-01-11,1,94.95,1,0
P0078096,Native_Ads,CA,2024-04-21,1,75.29,1,0
P0017576,Affiliate_SEO,AU,2024-01-25,1,101.05,1,0
P0045913,Google_Search,PL,2024-03-07,1,73.09,1,0
P0063818,Facebook,AU,2024-03-31,1,95.11,1,0
P0070130,Google_Search,BR,2024-04-11,1,15.72,1,0
P0015360,Affiliate_SEO,AU,2024-01-26,1,53.73,1,0
P0015360,Affiliate_SEO,AU,2024-01-29,2,71.87,0,3
P0015360,Affiliate_SEO,AU,2024-02-07,3,72.68,0,12
P0015360,Affiliate_SEO,AU,2024-02-13,4,135.36,0,18
P0015360,Affiliate_SEO,AU,2024-02-19,5,128.32,0,24
P0108693,Facebook,NG,2024-05-31,1,5.87,1,0
P0000812,Facebook,PL,2024-01-07,1,23.19,1,0
P0000812,Facebook,PL,2024-01-16,2,46.03,0,9
P0000812,Facebook,PL,2024-01-17,3,43.76,0,10
P0000812,Facebook,PL,2024-01-18,4,103.76,0,11
P0000812,Facebook,PL,2024-01-30,5,11.09,0,23
P0086244,Google_Search,IN,2024-04-30,1,35.47,1,0
P0003116,Native_Ads,DE,2024-01-08,1,123.01,1,0
P0014055,Google_Search,DE,2024-01-23,1,87.28,1,0
P0002622,Affiliate_SEO,DE,2024-01-10,1,99.67,1,0
P0057759,Google_Search,PL,2024-03-22,1,17.25,1,0
P0057759,Google_Search,PL,2024-04-03,2,43.47,0,12
P0055887,Affiliate_SEO,AU,2024-03-21,1,36.14,1,0
P0055887,Affiliate_SEO,AU,2024-03-22,2,42.27,0,1
P0014516,Affiliate_SEO,DE,2024-01-24,1,56.14,1,0
P0025432,Facebook,PL,2024-02-07,1,64.42,1,0
P0025432,Facebook,PL,2024-02-10,2,28.71,0,3
P0025432,Facebook,PL,2024-02-17,3,30.09,0,10
P0025432,Facebook,PL,2024-02-23,4,27.62,0,16
P0025432,Facebook,PL,2024-03-09,5,42.17,0,31
P0021189,Affiliate_SEO,DE,2024-01-30,1,126.9,1,0
P0076857,Google_Search,AU,2024-04-17,1,92.41,1,0
P0027999,Affiliate_SEO,PL,2024-02-10,1,14.23,1,0
P0087480,Google_Search,PL,2024-05-01,1,24.89,1,0
P0051052,Google_Search,DE,2024-03-13,1,148.65,1,0
P0051052,Google_Search,DE,2024-03-31,2,108.0,0,18
P0051052,Google_Search,DE,2024-04-10,3,63.5,0,28
P0126683,Affiliate_SEO,DE,2024-06-27,1,61.78,1,0
P0126683,Affiliate_SEO,DE,2024-06-28,2,36.74,0,1
P0050031,Facebook,DE,2024-03-14,1,124.99,1,0
P0112795,Google_Search,AU,2024-06-03,1,48.93,1,0
P0112795,Google_Search,AU,2024-06-05,2,90.17,0,2
P0038444,Affiliate_SEO,DE,2024-02-28,1,234.08,1,0
P0068758,Google_Search,DE,2024-04-06,1,72.1,1,0
P0068758,Google_Search,DE,2024-04-19,2,122.71,0,13
P0114778,Google_Search,IN,2024-06-08,1,8.66,1,0
P0049541,Google_Search,IN,2024-03-11,1,11.44,1,0
P0074569,Google_Search,AU,2024-04-15,1,64.4,1,0
P0022393,Google_Search,AU,2024-02-03,1,32.31,1,0
P0116528,Google_Search,PL,2024-06-09,1,31.14,1,0
P0116528,Google_Search,PL,2024-06-16,2,43.75,0,7
P0010121,Affiliate_SEO,DE,2024-01-18,1,68.27,1,0
P0010121,Affiliate_SEO,DE,2024-01-27,2,55.55,0,9
P0085977,Google_Search,BR,2024-04-29,1,45.92,1,0
P0078398,Affiliate_SEO,CA,2024-04-22,1,60.12,1,0
P0078398,Affiliate_SEO,CA,2024-04-24,2,75.9,0,2
P0049069,Affiliate_SEO,CA,2024-03-10,1,63.99,1,0
P0005060,Facebook,PL,2024-01-10,1,72.2,1,0
P0084660,Facebook,IN,2024-05-01,1,5.79,1,0
P0104973,Google_Search,AU,2024-05-23,1,137.51,1,0
P0046571,Google_Search,DE,2024-03-09,1,100.32,1,0
P0046571,Google_Search,DE,2024-03-16,2,129.89,0,7
P0072327,Google_Search,DE,2024-04-10,1,43.4,1,0
P0072327,Google_Search,DE,2024-04-17,2,54.06,0,7
P0129554,Google_Search,BR,2024-06-25,1,21.14,1,0
P0129554,Google_Search,BR,2024-06-26,2,18.92,0,1
P0002695,Affiliate_SEO,CA,2024-01-10,1,36.99,1,0
P0002695,Affiliate_SEO,CA,2024-01-21,2,140.2,0,11
P0002695,Affiliate_SEO,CA,2024-01-27,3,50.7,0,17
P0002695,Affiliate_SEO,CA,2024-01-29,4,53.69,0,19
P0002695,Affiliate_SEO,CA,2024-02-02,5,76.62,0,23
P0043084,Google_Search,CA,2024-02-29,1,65.21,1,0
P0038143,Google_Search,CA,2024-02-25,1,51.73,1,0
P0038143,Google_Search,CA,2024-02-26,2,30.81,0,1
P0038143,Google_Search,CA,2024-03-15,3,73.74,0,19
P0038143,Google_Search,CA,2024-03-24,4,106.28,0,28
P0038143,Google_Search,CA,2024-03-28,5,37.32,0,32
P0038143,Google_Search,CA,2024-03-30,6,123.07,0,34
P0083094,Affiliate_SEO,IN,2024-04-27,1,10.6,1,0
P0083094,Affiliate_SEO,IN,2024-05-01,2,6.39,0,4
P0110347,Affiliate_SEO,IN,2024-05-31,1,18.67,1,0
P0064939,Affiliate_SEO,CA,2024-03-30,1,100.25,1,0
P0071547,Facebook,DE,2024-04-09,1,55.37,1,0
P0008839,Google_Search,DE,2024-01-17,1,62.22,1,0
P0013381,Google_Search,DE,2024-01-22,1,121.43,1,0
P0049183,Affiliate_SEO,AU,2024-03-10,1,47.53,1,0
P0032818,TikTok,BR,2024-02-19,1,38.31,1,0
P0032818,TikTok,BR,2024-02-20,2,38.06,0,1
P0078805,Google_Search,AU,2024-04-20,1,188.27,1,0
P0078805,Google_Search,AU,2024-04-22,2,68.83,0,2
P0048039,Google_Search,CA,2024-03-11,1,32.97,1,0
P0019056,Facebook,DE,2024-01-28,1,141.11,1,0
P0093067,Affiliate_SEO,DE,2024-05-11,1,67.81,1,0
P0106551,Facebook,IN,2024-05-26,1,18.02,1,0
P0121718,Facebook,CA,2024-06-21,1,121.46,1,0
P0077979,Google_Search,AU,2024-04-19,1,46.73,1,0
P0077979,Google_Search,AU,2024-04-22,2,114.51,0,3
P0077979,Google_Search,AU,2024-04-24,3,46.74,0,5
P0077979,Google_Search,AU,2024-05-06,4,131.57,0,17
P0077979,Google_Search,AU,2024-05-10,5,54.37,0,21
P0077979,Google_Search,AU,2024-05-23,6,80.99,0,34
P0077979,Google_Search,AU,2024-06-01,7,56.95,0,43
P0077979,Google_Search,AU,2024-06-03,8,59.22,0,45
P0124656,Google_Search,IN,2024-06-22,1,30.09,1,0
P0124656,Google_Search,IN,2024-06-24,2,10.89,0,2
P0124656,Google_Search,IN,2024-06-27,3,13.23,0,5
P0035767,Google_Search,IN,2024-02-24,1,32.43,1,0
P0035767,Google_Search,IN,2024-02-29,2,14.73,0,5
P0035767,Google_Search,IN,2024-03-01,3,24.34,0,6
P0035767,Google_Search,IN,2024-03-03,4,17.62,0,8
P0035767,Google_Search,IN,2024-03-16,5,14.12,0,21
P0102350,Google_Search,DE,2024-05-23,1,103.64,1,0
P0044685,Google_Search,AU,2024-03-07,1,109.95,1,0
P0028829,Affiliate_SEO,BR,2024-02-13,1,33.42,1,0
P0038632,Facebook,CA,2024-02-23,1,104.44,1,0
P0038632,Facebook,CA,2024-03-07,2,56.77,0,13
P0038632,Facebook,CA,2024-03-11,3,132.36,0,17
P0094480,Affiliate_SEO,PL,2024-05-13,1,33.82,1,0
P0091947,Facebook,IN,2024-05-10,1,22.12,1,0
P0034836,Google_Search,NG,2024-02-19,1,11.09,1,0
P0117618,Facebook,IN,2024-06-09,1,21.38,1,0
P0069493,Facebook,IN,2024-04-08,1,21.35,1,0
P0104110,Google_Search,BR,2024-05-24,1,33.71,1,0
P0104110,Google_Search,BR,2024-06-02,2,37.55,0,9
P0104110,Google_Search,BR,2024-06-05,3,8.73,0,12
P0021261,Affiliate_SEO,DE,2024-01-31,1,87.17,1,0
P0021261,Affiliate_SEO,DE,2024-02-10,2,109.02,0,10
P0021261,Affiliate_SEO,DE,2024-02-11,3,116.31,0,11
P0111390,Google_Search,NG,2024-06-02,1,8.17,1,0
P0007985,Google_Search,DE,2024-01-15,1,130.33,1,0
P0013236,Affiliate_SEO,AU,2024-01-22,1,44.21,1,0
P0126700,Affiliate_SEO,DE,2024-06-24,1,150.82,1,0
P0126700,Affiliate_SEO,DE,2024-06-26,2,67.21,0,2
P0115684,Google_Search,DE,2024-06-11,1,45.92,1,0
P0088537,Affiliate_SEO,CA,2024-05-05,1,86.26,1,0
P0088537,Affiliate_SEO,CA,2024-05-08,2,45.29,0,3
P0114872,TikTok,IN,2024-06-09,1,18.07,1,0
P0131639,Google_Search,CA,2024-06-30,1,72.5,1,0
P0058918,Facebook,IN,2024-03-28,1,18.12,1,0
P0058918,Facebook,IN,2024-04-02,2,11.33,0,5
P0061071,Affiliate_SEO,DE,2024-03-27,1,40.39,1,0
P0121460,Native_Ads,IN,2024-06-17,1,16.72,1,0
P0121460,Native_Ads,IN,2024-06-20,2,18.39,0,3
P0121460,Native_Ads,IN,2024-06-26,3,10.13,0,9
P0058114,Affiliate_SEO,CA,2024-03-23,1,43.01,1,0
P0058114,Affiliate_SEO,CA,2024-03-24,2,116.07,0,1
P0066059,Google_Search,PL,2024-04-03,1,37.68,1,0
P0096401,Google_Search,NG,2024-05-17,1,12.46,1,0
P0116816,Affiliate_SEO,AU,2024-06-12,1,71.52,1,0
P0116816,Affiliate_SEO,AU,2024-06-13,2,76.87,0,1
P0116816,Affiliate_SEO,AU,2024-06-18,3,73.39,0,6
P0111121,Facebook,BR,2024-05-31,1,51.86,1,0
P0061364,Facebook,CA,2024-03-28,1,102.11,1,0
P0130058,Facebook,PL,2024-07-02,1,118.67,1,0
P0067632,Google_Search,BR,2024-04-08,1,43.11,1,0
P0114050,Affiliate_SEO,DE,2024-06-07,1,31.28,1,0
P0061192,Affiliate_SEO,CA,2024-03-29,1,123.64,1,0
P0061192,Affiliate_SEO,CA,2024-04-11,2,69.39,0,13
P0061192,Affiliate_SEO,CA,2024-04-18,3,112.47,0,20
P0061192,Affiliate_SEO,CA,2024-05-03,4,88.17,0,35
P0061192,Affiliate_SEO,CA,2024-05-06,5,68.7,0,38
P0082102,Native_Ads,CA,2024-04-22,1,198.11,1,0
P0114167,Affiliate_SEO,PL,2024-06-05,1,18.24,1,0
P0114167,Affiliate_SEO,PL,2024-06-26,2,54.5,0,21
P0017613,Facebook,DE,2024-02-01,1,113.94,1,0
P0042092,Facebook,AU,2024-03-04,1,121.47,1,0
P0020750,Facebook,IN,2024-02-04,1,20.55,1,0
P0020750,Facebook,IN,2024-02-09,2,9.23,0,5
P0097672,Facebook,PL,2024-05-14,1,35.21,1,0
P0097672,Facebook,PL,2024-05-16,2,109.69,0,2
P0031556,Facebook,BR,2024-02-21,1,12.98,1,0
P0015627,Facebook,AU,2024-01-26,1,67.09,1,0
P0064422,Facebook,IN,2024-04-03,1,20.65,1,0
P0064422,Facebook,IN,2024-04-08,2,11.39,0,5
P0064422,Facebook,IN,2024-04-17,3,6.09,0,14
P0064422,Facebook,IN,2024-04-20,4,8.28,0,17
P0107820,Affiliate_SEO,AU,2024-05-27,1,92.83,1,0
P0028625,Native_Ads,AU,2024-02-16,1,79.99,1,0
P0016127,Facebook,CA,2024-01-27,1,178.05,1,0
P0020398,Native_Ads,AU,2024-02-03,1,134.74,1,0
P0110259,Affiliate_SEO,CA,2024-05-29,1,101.38,1,0
P0072035,Affiliate_SEO,BR,2024-04-10,1,18.54,1,0
P0086590,Facebook,PL,2024-05-02,1,11.18,1,0
P0000574,Affiliate_SEO,PL,2024-01-03,1,45.83,1,0
P0055961,Facebook,NG,2024-03-25,1,9.1,1,0
P0055961,Facebook,NG,2024-03-31,2,6.77,0,6
P0055961,Facebook,NG,2024-04-16,3,23.08,0,22
P0068252,Google_Search,PL,2024-04-07,1,28.83,1,0
P0068252,Google_Search,PL,2024-04-17,2,45.33,0,10
P0008296,Push_Network,PL,2024-01-16,1,87.48,1,0
P0083449,Google_Search,AU,2024-04-26,1,21.84,1,0
P0083449,Google_Search,AU,2024-04-27,2,66.65,0,1
P0083449,Google_Search,AU,2024-04-29,3,44.82,0,3
P0093720,TikTok,IN,2024-05-12,1,37.58,1,0
P0093720,TikTok,IN,2024-05-13,2,8.87,0,1
P0102818,TikTok,CA,2024-05-20,1,31.93,1,0
P0020266,Google_Search,AU,2024-02-02,1,62.36,1,0
P0043461,Facebook,PL,2024-03-06,1,77.74,1,0
P0058513,Native_Ads,BR,2024-03-27,1,17.58,1,0
P0111758,Affiliate_SEO,AU,2024-05-31,1,106.98,1,0
P0111758,Affiliate_SEO,AU,2024-06-05,2,69.86,0,5
P0111758,Affiliate_SEO,AU,2024-06-08,3,67.83,0,8
P0058380,Google_Search,BR,2024-03-26,1,73.76,1,0
P0040371,Affiliate_SEO,CA,2024-03-01,1,68.68,1,0
P0040371,Affiliate_SEO,CA,2024-03-09,2,111.3,0,8
P0108768,Facebook,IN,2024-06-01,1,17.84,1,0
P0105752,Google_Search,PL,2024-05-25,1,68.84,1,0
P0105752,Google_Search,PL,2024-06-05,2,57.6,0,11
P0105752,Google_Search,PL,2024-06-21,3,46.01,0,27
P0105752,Google_Search,PL,2024-06-22,4,45.28,0,28
P0014793,Google_Search,BR,2024-01-22,1,29.53,1,0
P0014793,Google_Search,BR,2024-01-29,2,38.29,0,7
P0014793,Google_Search,BR,2024-02-02,3,30.13,0,11
P0014793,Google_Search,BR,2024-02-08,4,40.44,0,17
P0014793,Google_Search,BR,2024-02-09,5,28.27,0,18
P0047748,Facebook,CA,2024-03-12,1,117.24,1,0
P0041287,Affiliate_SEO,PL,2024-02-27,1,66.88,1,0
P0041287,Affiliate_SEO,PL,2024-03-08,2,55.01,0,10
P0076092,Google_Search,NG,2024-04-19,1,5.0,1,0
P0076092,Google_Search,NG,2024-04-20,2,11.65,0,1
P0076092,Google_Search,NG,2024-04-23,3,16.0,0,4
P0076092,Google_Search,NG,2024-05-06,4,11.19,0,17
P0130113,Facebook,NG,2024-06-28,1,5.0,1,0
P0098806,Native_Ads,PL,2024-05-15,1,37.27,1,0
P0032244,Affiliate_SEO,CA,2024-02-16,1,250.01,1,0
P0032244,Affiliate_SEO,CA,2024-02-21,2,89.37,0,5
P0028128,Affiliate_SEO,AU,2024-02-12,1,56.17,1,0
P0028128,Affiliate_SEO,AU,2024-02-15,2,61.86,0,3
P0028128,Affiliate_SEO,AU,2024-03-01,3,133.99,0,18
P0028128,Affiliate_SEO,AU,2024-03-05,4,51.14,0,22
P0028128,Affiliate_SEO,AU,2024-03-06,5,67.64,0,23
P0058662,Affiliate_SEO,PL,2024-03-21,1,34.56,1,0
P0058662,Affiliate_SEO,PL,2024-03-24,2,53.45,0,3
P0058662,Affiliate_SEO,PL,2024-03-25,3,37.65,0,4
P0003897,Google_Search,IN,2024-01-06,1,19.15,1,0
P0003897,Google_Search,IN,2024-01-08,2,8.81,0,2
P0126198,Facebook,IN,2024-06-23,1,7.15,1,0
P0088405,Affiliate_SEO,DE,2024-05-01,1,131.03,1,0
P0088405,Affiliate_SEO,DE,2024-05-05,2,75.73,0,4
P0080251,Google_Search,PL,2024-04-25,1,104.81,1,0
P0122110,TikTok,NG,2024-06-18,1,5.38,1,0
P0004982,Affiliate_SEO,AU,2024-01-07,1,28.0,1,0
P0117010,Google_Search,BR,2024-06-13,1,27.25,1,0
P0074462,Google_Search,NG,2024-04-12,1,13.08,1,0
P0074462,Google_Search,NG,2024-04-14,2,15.92,0,2
P0080679,Facebook,PL,2024-04-21,1,35.05,1,0
P0030556,Google_Search,DE,2024-02-18,1,55.24,1,0
P0030556,Google_Search,DE,2024-02-20,2,56.82,0,2
P0030556,Google_Search,DE,2024-03-01,3,60.68,0,12
P0133090,Google_Search,PL,2024-06-30,1,49.0,1,0
P0027480,Facebook,NG,2024-02-13,1,9.33,1,0
P0091665,TikTok,PL,2024-05-06,1,52.85,1,0
P0001450,Facebook,DE,2024-01-08,1,115.8,1,0
P0001450,Facebook,DE,2024-01-15,2,47.69,0,7
P0128752,Google_Search,DE,2024-06-29,1,101.39,1,0
P0023620,Google_Search,CA,2024-02-06,1,28.83,1,0
P0071185,TikTok,BR,2024-04-08,1,24.21,1,0
P0024096,Facebook,IN,2024-02-08,1,17.53,1,0
P0126107,Affiliate_SEO,CA,2024-06-21,1,68.96,1,0
P0126107,Affiliate_SEO,CA,2024-06-24,2,46.49,0,3
P0061990,Affiliate_SEO,CA,2024-03-27,1,62.88,1,0
P0132343,Google_Search,PL,2024-07-03,1,77.35,1,0
P0056763,Facebook,CA,2024-03-22,1,64.2,1,0
P0123292,Facebook,AU,2024-06-19,1,44.89,1,0
P0080407,Google_Search,IN,2024-04-25,1,22.99,1,0
P0006819,Google_Search,PL,2024-01-14,1,45.49,1,0
P0074983,Facebook,IN,2024-04-14,1,11.17,1,0
P0124009,Affiliate_SEO,CA,2024-06-23,1,58.89,1,0
P0006925,Google_Search,AU,2024-01-17,1,74.99,1,0
P0094167,Google_Search,CA,2024-05-15,1,62.85,1,0
P0094167,Google_Search,CA,2024-05-24,2,122.35,0,9
P0094167,Google_Search,CA,2024-05-27,3,86.52,0,12
P0091899,Facebook,NG,2024-05-09,1,17.91,1,0
P0069644,Google_Search,AU,2024-04-08,1,182.09,1,0
P0006210,Google_Search,IN,2024-01-11,1,8.82,1,0
P0006210,Google_Search,IN,2024-01-16,2,17.84,0,5
P0132611,TikTok,AU,2024-06-29,1,39.98,1,0
P0061201,Affiliate_SEO,CA,2024-03-29,1,88.11,1,0
P0061201,Affiliate_SEO,CA,2024-04-18,2,74.97,0,20
P0061201,Affiliate_SEO,CA,2024-04-19,3,70.82,0,21
P0117501,Facebook,BR,2024-06-12,1,40.38,1,0
P0117501,Facebook,BR,2024-06-16,2,13.18,0,4
P0010895,Facebook,BR,2024-01-19,1,27.62,1,0
P0010895,Facebook,BR,2024-01-20,2,42.25,0,1
P0063438,Native_Ads,NG,2024-04-02,1,18.99,1,0
P0054966,Native_Ads,CA,2024-03-21,1,38.49,1,0
P0068464,TikTok,PL,2024-04-08,1,47.65,1,0
P0024338,Google_Search,CA,2024-02-06,1,67.48,1,0
P0065280,Google_Search,PL,2024-04-03,1,21.99,1,0
P0065280,Google_Search,PL,2024-04-06,2,25.1,0,3
P0121778,Google_Search,DE,2024-06-16,1,75.62,1,0
P0121778,Google_Search,DE,2024-06-17,2,61.01,0,1
P0013396,Google_Search,DE,2024-01-23,1,71.84,1,0
P0013396,Google_Search,DE,2024-02-01,2,130.03,0,9
P0039146,Affiliate_SEO,AU,2024-02-24,1,131.69,1,0
P0066033,Google_Search,BR,2024-04-05,1,42.94,1,0
P0066033,Google_Search,BR,2024-04-11,2,16.2,0,6
P0066033,Google_Search,BR,2024-04-30,3,25.31,0,25
P0035276,Affiliate_SEO,BR,2024-02-21,1,37.45,1,0
P0035276,Affiliate_SEO,BR,2024-02-22,2,46.39,0,1
P0035276,Affiliate_SEO,BR,2024-03-01,3,22.43,0,9
P0128310,Affiliate_SEO,BR,2024-06-22,1,37.68,1,0
P0128310,Affiliate_SEO,BR,2024-06-26,2,20.22,0,4
P0128310,Affiliate_SEO,BR,2024-06-27,3,56.53,0,5
P0054603,Facebook,IN,2024-03-19,1,16.21,1,0
P0054603,Facebook,IN,2024-04-14,2,11.31,0,26
P0112448,Facebook,DE,2024-06-06,1,121.57,1,0
P0112448,Facebook,DE,2024-06-11,2,32.4,0,5
P0041781,Affiliate_SEO,DE,2024-03-01,1,85.52,1,0
P0041781,Affiliate_SEO,DE,2024-03-11,2,98.98,0,10
P0041781,Affiliate_SEO,DE,2024-03-18,3,91.47,0,17
P0070390,TikTok,AU,2024-04-09,1,57.7,1,0
P0070390,TikTok,AU,2024-04-10,2,102.72,0,1
P0065105,Facebook,AU,2024-04-06,1,74.25,1,0
P0101493,Facebook,CA,2024-05-21,1,48.23,1,0
P0083837,Facebook,DE,2024-04-26,1,139.49,1,0
P0083837,Facebook,DE,2024-05-08,2,65.58,0,12
P0090090,Affiliate_SEO,DE,2024-05-07,1,216.76,1,0
P0100457,Affiliate_SEO,DE,2024-05-19,1,92.13,1,0
P0100457,Affiliate_SEO,DE,2024-05-27,2,136.26,0,8
P0100457,Affiliate_SEO,DE,2024-05-30,3,79.23,0,11
P0058422,Google_Search,AU,2024-03-24,1,59.03,1,0
P0024546,Native_Ads,BR,2024-02-04,1,52.84,1,0
P0064091,Google_Search,IN,2024-04-01,1,9.67,1,0
P0070569,Facebook,NG,2024-04-12,1,6.14,1,0
P0108306,Push_Network,DE,2024-05-29,1,57.91,1,0
P0020775,Google_Search,DE,2024-02-03,1,117.8,1,0
P0020775,Google_Search,DE,2024-02-09,2,57.61,0,6
P0020775,Google_Search,DE,2024-02-10,3,99.05,0,7
P0032238,Affiliate_SEO,CA,2024-02-20,1,221.67,1,0
P0032238,Affiliate_SEO,CA,2024-02-21,2,103.96,0,1
P0032238,Affiliate_SEO,CA,2024-02-24,3,44.72,0,4
P0032238,Affiliate_SEO,CA,2024-03-09,4,97.41,0,18
P0078202,Affiliate_SEO,NG,2024-04-18,1,8.23,1,0
P0024419,Google_Search,AU,2024-02-08,1,272.88,1,0
P0024419,Google_Search,AU,2024-02-22,2,32.44,0,14
P0071003,Google_Search,AU,2024-04-11,1,36.38,1,0
P0071003,Google_Search,AU,2024-04-13,2,196.63,0,2
P0071003,Google_Search,AU,2024-05-03,3,31.75,0,22
P0071003,Google_Search,AU,2024-06-18,4,99.81,0,68
P0020504,Affiliate_SEO,BR,2024-01-29,1,27.12,1,0
P0028459,Google_Search,AU,2024-02-10,1,184.59,1,0
P0079008,Affiliate_SEO,DE,2024-04-20,1,102.69,1,0
P0083215,Google_Search,BR,2024-04-26,1,26.84,1,0
P0056657,Affiliate_SEO,AU,2024-03-21,1,32.29,1,0
P0056657,Affiliate_SEO,AU,2024-03-22,2,46.58,0,1
P0122389,Facebook,IN,2024-06-19,1,25.32,1,0
P0122389,Facebook,IN,2024-06-21,2,6.02,0,2
P0123668,Affiliate_SEO,DE,2024-06-18,1,96.36,1,0
P0111828,Facebook,DE,2024-06-02,1,152.9,1,0
P0116025,Push_Network,NG,2024-06-11,1,9.73,1,0
P0047812,Google_Search,BR,2024-03-12,1,22.83,1,0
P0047812,Google_Search,BR,2024-03-13,2,36.72,0,1
P0007474,Google_Search,PL,2024-01-12,1,31.91,1,0
P0093911,Facebook,PL,2024-05-15,1,51.45,1,0
P0005048,Facebook,PL,2024-01-10,1,33.66,1,0
P0005048,Facebook,PL,2024-01-19,2,36.44,0,9
P0106151,Affiliate_SEO,DE,2024-05-27,1,85.13,1,0
P0041656,Native_Ads,PL,2024-03-03,1,73.59,1,0
P0107360,Google_Search,BR,2024-05-28,1,23.75,1,0
P0040039,Google_Search,NG,2024-02-29,1,30.16,1,0
P0040039,Google_Search,NG,2024-03-05,2,6.92,0,5
P0076691,Google_Search,BR,2024-04-17,1,23.04,1,0
P0076691,Google_Search,BR,2024-04-22,2,12.92,0,5
P0076691,Google_Search,BR,2024-05-12,3,56.63,0,25
P0076691,Google_Search,BR,2024-05-22,4,40.84,0,35
P0121485,Native_Ads,IN,2024-06-19,1,16.68,1,0
P0088271,Google_Search,IN,2024-05-05,1,10.13,1,0
P0088271,Google_Search,IN,2024-05-17,2,10.86,0,12
P0088271,Google_Search,IN,2024-05-18,3,8.37,0,13
P0079048,Affiliate_SEO,DE,2024-04-19,1,82.64,1,0
P0089973,Google_Search,IN,2024-05-04,1,24.8,1,0
P0112747,Google_Search,AU,2024-06-02,1,109.63,1,0
P0112747,Google_Search,AU,2024-06-03,2,111.17,0,1
P0103075,Affiliate_SEO,AU,2024-05-21,1,32.2,1,0
P0089992,Native_Ads,DE,2024-05-06,1,104.75,1,0
P0089992,Native_Ads,DE,2024-05-07,2,68.3,0,1
P0046967,Facebook,BR,2024-03-08,1,73.93,1,0
P0074366,Google_Search,BR,2024-04-13,1,35.9,1,0
P0088153,Google_Search,BR,2024-05-03,1,23.74,1,0
P0081021,Google_Search,CA,2024-04-23,1,54.53,1,0
P0081021,Google_Search,CA,2024-05-01,2,60.69,0,8
P0081021,Google_Search,CA,2024-05-03,3,56.48,0,10
P0081021,Google_Search,CA,2024-05-09,4,30.61,0,16
P0081021,Google_Search,CA,2024-05-10,5,83.9,0,17
P0057660,Google_Search,BR,2024-03-25,1,76.88,1,0
P0047538,Affiliate_SEO,AU,2024-03-06,1,80.2,1,0
P0111184,Facebook,NG,2024-06-01,1,10.85,1,0
P0111184,Facebook,NG,2024-06-08,2,9.46,0,7
P0111184,Facebook,NG,2024-06-10,3,10.35,0,9
P0002514,Google_Search,IN,2024-01-07,1,10.11,1,0
P0002514,Google_Search,IN,2024-01-28,2,29.41,0,21
P0002514,Google_Search,IN,2024-02-15,3,13.66,0,39
P0069114,Push_Network,IN,2024-04-07,1,45.12,1,0
P0012483,Facebook,AU,2024-01-24,1,40.92,1,0
P0131252,TikTok,CA,2024-07-01,1,31.15,1,0
P0069150,Native_Ads,AU,2024-04-11,1,166.09,1,0
P0069150,Native_Ads,AU,2024-04-12,2,104.95,0,1
P0072369,Google_Search,BR,2024-04-12,1,20.03,1,0
P0072369,Google_Search,BR,2024-04-23,2,22.4,0,11
P0072369,Google_Search,BR,2024-04-24,3,25.03,0,12
P0072369,Google_Search,BR,2024-04-26,4,50.07,0,14
P0044304,Google_Search,DE,2024-03-07,1,164.24,1,0
P0044304,Google_Search,DE,2024-03-13,2,94.14,0,6
P0044304,Google_Search,DE,2024-03-14,3,77.28,0,7
P0044304,Google_Search,DE,2024-03-15,4,27.45,0,8
P0039257,Facebook,NG,2024-02-26,1,17.21,1,0
P0081515,Facebook,PL,2024-04-26,1,71.54,1,0
P0107283,Facebook,CA,2024-05-30,1,55.56,1,0
P0107283,Facebook,CA,2024-06-03,2,20.67,0,4
P0114362,Facebook,CA,2024-06-05,1,71.55,1,0
P0114362,Facebook,CA,2024-06-06,2,66.41,0,1
P0114362,Facebook,CA,2024-06-11,3,86.12,0,6
P0114362,Facebook,CA,2024-06-29,4,151.47,0,24
P0072704,Affiliate_SEO,DE,2024-04-11,1,117.44,1,0
P0033464,Affiliate_SEO,DE,2024-02-16,1,57.43,1,0
P0132174,Facebook,IN,2024-07-01,1,6.74,1,0
P0083731,Affiliate_SEO,NG,2024-04-27,1,9.84,1,0
P0083731,Affiliate_SEO,NG,2024-04-29,2,11.61,0,2
P0096546,Google_Search,IN,2024-05-11,1,8.05,1,0
